stop_id,stop_name,stop_lon,stop_lat
PR-A-181,Marga Marga esq. Andres Bello,-71.37255589499995,-33.05956411899996
PR-A-165,Marga Marga esq. Bernardo Leigthon,-71.36814784599994,-33.07389641899994
PR-Q-122,Marga Marga esq. Chilectra,-71.41567456099995,-33.06850936799998
PR-Q-131,Marga Marga esq. Chilectra,-71.41567701699995,-33.06867029299997
PR-Q-157,Marga Marga esq. De Los Cielos,-71.41138425599996,-33.069989299999975
PR-Q-154,Marga Marga esq. De Los Cielos,-71.41150522899994,-33.06977333699996
PR-Q-137,Marga Marga esq. Dos Ote.,-71.41765250899994,-33.06785548999994
PR-Q-160,Marga Marga esq. Feria Termaquil,-71.39548809299998,-33.08056552499994
PR-A-183,Marga Marga esq. Fernanda,-71.37096108999998,-33.06448591599997
PR-A-157,Marga Marga esq. Florencia,-71.37115893199996,-33.065198205999934
PR-A-160,Marga Marga esq. Los Molinos,-71.37105446699996,-33.06606224999996
PR-A-184,Marga Marga esq. Los Molinos,-71.37116290099993,-33.06616119599994
PR-A-159,Marga Marga esq. O'Higgins,-71.37104066899997,-33.06245541199996
PR-Q-126,Marga Marga esq. Piedra Lanceta,-71.42237855999997,-33.06466238999997
PR-Q-159,Marga Marga esq. Proseal,-71.40080763799995,-33.07385808599997
PR-Q-058,Marga Marga esq. Puchuncav.I,-71.42545403099996,-33.060347064999974
PR-A-123,Marga Marga esq. Santa Maria,-71.37191022399998,-33.06076538299993
PR-A-185,Marga Marga esq. Via La Playa,-71.36815068999994,-33.07419226899998
PR-A-147,Maria Mercedes esq. Oriente,-71.38099709699998,-33.056982656999935
PR-A-174,Maria Mercedes esq. Santa Fe,-71.38089719999994,-33.05833181299994
PR-M-18,Marina esq. Pasaje Ovalle,-71.53984057599996,-33.026525969999966
PR-M-324,Maroto esq. Calle 13,-71.50796135699994,-32.921619120999935
PR-C-053,Maroto esq. Calle Once,-71.51200564899995,-32.92150498399997
PR-C-060,Maroto esq. Calle Siete,-71.51639453199994,-32.921380013999965
PR-V-065,Martinez Cruz esq. Belgica,-71.55298492099996,-33.11611536799995
PR-V-041,Martinez Cruz esq. Holanda,-71.55452527799997,-33.11559105499998
PR-V-055,Martinez Cruz esq. Segunda Independencia,-71.55702072799994,-33.11473684899994
PR-Q-101,Mateo De Toro Y Zambrano esq. Av. El Belloto,-71.40756875099999,-33.036099709999974
PR-Q-107,Mateo De Toro Y Zambrano esq. Los Cactus,-71.40977865799994,-33.03616046299993
PR-Q-103,Mateo De Toro Y Zambrano esq. Principal,-71.41206625399997,-33.03631575399993
PR-V-524,Matta esq. Amalia Paz,-71.59169504699997,-33.03798298899994
PR-M-390,Matta esq. Amunategui,-71.58168982499996,-33.02809466399998
PR-V-515,Matta esq. Brasilia,-71.57364960899997,-33.050531046999936
PR-M-393,Matta esq. Jose Miguel Carrera,-71.58126755899997,-33.03041758799998
PR-V-519,Matta esq. Lima,-71.57379167499994,-33.05043711999997
PR-V-521,Matta esq. Matta,-71.57627397499994,-33.048955457999966
PR-V-520,Matta esq. Nassau,-71.57469310799996,-33.04997380499998
PR-V-466,Matta esq. Pensamientos,-71.57973340599995,-33.04811750899995
PR-V-507,Matta esq. Rio Claro,-71.57815161799994,-33.04855958099995
PR-V-465,Matta esq. Rio Claro,-71.57661121499996,-33.048749457999975
PR-V-506,Matta esq. Rio Claro,-71.57701460199996,-33.04879005799995
PR-V-516,Matta esq. Rio Loa,-71.57471660099998,-33.04995911499998
PR-V-514,Matta esq. Santiago De Chile,-71.57172500199994,-33.051925421999954
PR-V-513,Matta esq. Santiago De Chile,-71.57142933999995,-33.05200503299994
PR-V-517,Matta esq. Solinger,-71.57582766799999,-33.049106018999964
PR-V-467,Matta esq. Tegualda,-71.58379238099997,-33.04632333799998
PR-V-456,Matta esq. Valdivieso,-71.58222108799998,-33.047219722999955
PR-V-457,Matta esq. Valdivieso,-71.58197194099995,-33.04721766799997
PR-V-522,Matta esq. W Vargas,-71.57823718399999,-33.048543766999956
PR-V-503,Matta esq. Zegers,-71.56112703099996,-33.053512087999934
PR-A-152,Maturana esq. Altamirano,-71.37392433399998,-33.05387307099994
PR-A-179,Maturana esq. Altamirano,-71.37380940599996,-33.05390906699995
PR-A-153,Maturana esq. Diaz,-71.37434908599994,-33.04540779499996
PR-A-178,Maturana esq. Echaurren,-71.37334702699997,-33.05628395699995
PR-A-158,Maturana esq. Echaurren,-71.37353679399996,-33.05604123499995
PR-A-150,Maturana esq. Huasco,-71.37234225099996,-33.05819937699994
PR-A-156,Maturana esq. Sotomayor,-71.37442249799994,-33.05050654599995
PR-A-154,Maturana esq. Sotomayor,-71.37453855899997,-33.050459013999955
PR-M-410,Melitene esq. Los Bambu,-71.54495853699996,-33.04790038799996
PR-M-325,Melitene esq. Melltene,-71.54543014799998,-33.04666243199995
PR-V-527,Mercedes esq. San Guillermo,-71.59196649999996,-33.040814962999946
PR-Q-063,Mexico esq. Alessandri,-71.44418707599993,-33.06152182999995
PR-V-223,Mexico esq. Nicaragua,-71.64733651599994,-33.03933823699998
PR-Q-048,Mexico esq. Pasaje Guatemala,-71.44409334699998,-33.06065650299996
PR-M-419,Millaray esq. De Los Ninos,-71.49275642499998,-33.02195439099995
PF-022,Mirador del Parque,-71.56475076299995,-33.148702784999955
PF-082,Molo de Abrigo,-71.62951497799997,-33.02768530999998
PF-049,Monseñor Álvaro de Portillo,-71.55812220199994,-33.06184902999996
PF-050,Monseñor Álvaro de Portillo con San José,-71.55837374499998,-33.06060273899993
PR-A-62,Moraleda esq. Los Andes,-71.34683466599995,-33.046034032999955
PR-A-112,Mozart esq. Rio Limari,-71.39881706599994,-33.06269008299995
PR-Q-071,Mrga Marga esq. El Arrayan,-71.42680595799999,-33.05611111799993
PR-M-394,M Rodriguez esq. 5 De Abril,-71.58110806699995,-33.03189158299995
PF-080,Muelle Prat,-71.62801329099995,-33.038086831999976
PR-V-077,Munich esq. Adolfo Ibanez,-71.63276578699998,-33.04563106399996
PR-V-103,Munich esq. Av. Alemania,-71.63157795699993,-33.04433784499997
PR-V-078,Munich esq. Av. Alemania,-71.63144952999994,-33.04437700899996
PR-V-076,Munich esq. Mackay,-71.63291205799999,-33.04564861299997
PR-V-118,Munich esq. Salgado,-71.63263292299996,-33.04711921399996
PR-M-109,Nav.Arrete esq. Navarrete,-71.52716179999999,-32.98503658599998
PR-M-105,Nav.Arrete esq. Navarrete,-71.52716463099995,-32.98503545199998
PR-M-108,Nav.Arrete esq. Pasaje 29,-71.53328234699995,-32.984559452999974
PR-M-104,Nav.Arrete esq. Pasaje 46,-71.53089424699994,-32.98461040999996
PR-M-94,Nav.Arrete esq. Vista Al Campo,-71.52545784799997,-32.98786131299994
PR-M-135,Nav.Arrete esq. Vista Al Campo,-71.52544544899996,-32.987838901999964
PR-Q-074,Nereidas esq. Las Playades,-71.42637920299995,-33.060596285999964
PR-V-222,Nicaragua esq. Mexico,-71.64748603999993,-33.038251223999964
PR-V-361,Noruega esq. Acceso A Villa Price,-71.58604526899995,-33.05647065699998
PR-V-360,Noruega esq. Acceso A Villa Price,-71.58620469099998,-33.05670388799996
PR-V-358,Noruega esq. Camino Los Ingleses,-71.58717768199995,-33.057428838999954
PR-V-359,Noruega esq. Jorge Kenrick,-71.58753382799995,-33.05810071399998
PR-V-356,Noruega esq. Manuel Plaza,-71.58609453999998,-33.05473409799998
PR-V-351,Noruega esq. Manuel Plaza,-71.58624600799999,-33.05450664499995
PR-V-362,Noruega esq. Manuel Plaza,-71.58594864999998,-33.05524417699996
PR-A-58,Nueva Hipodromo esq. Pasaje Los Conquistadores,-71.35665686199997,-33.05196193599994
PR-M-259,Nva Zelanda esq. Bolivia,-71.47991512599998,-33.02537825199994
PR-V-032,Obispo Valdes Subercaseaux esq. Cardenal Samore,-71.57406985299997,-33.12019724499993
PR-A-134,Ojos De Agua esq. Beethoven,-71.39980340199997,-33.06436725699996
PR-A-128,Ojos De Agua esq. Castor,-71.39958517199995,-33.06187995399995
PR-A-103,Ojos De Agua esq. Rio Limari,-71.39978646699996,-33.06299348799996
PR-A-120,Ojos De Agua esq. Tierras Rojas,-71.39945418599996,-33.05814906399996
PR-A-99,Osman Perez Freire esq. Domingo Sta. Cruz,-71.40408735299997,-33.033059581999964
PR-V-170,Pacifico esq. Calle Decima,-71.64846201499995,-33.02861589499997
PR-M-191,Pacifico esq. Cinco Norte,-71.51726542599994,-32.99463326299997
PR-M-190,Pacifico Norte esq. 1 Poniente,-71.51534565999998,-32.996398359999944
PR-M-178,Pacifico Norte esq. 1 Poniente,-71.51494942899996,-32.99657201599996
PR-M-170,Pacifico Norte esq. Diagonal Sur,-71.51441640499996,-32.99666887799998
PR-M-465,Pacifico Norte esq. Pacifico,-71.51500701999998,-32.99664952399996
PR-M-430,Pacifico Norte esq. Pacifico,-71.51538300299995,-32.99637128099994
PR-L-128,Palmira Romano Oriente esq. Caupolican,-71.26493478599997,-32.99242811299996
PR-L-129,Palmira Romano Oriente esq. Caupolican,-71.26492630999996,-32.99261848799995
PR-M-438,Parinacota esq. Guacazul,-71.49376980799997,-33.03173166299996
PR-M-432,Parinacota esq. Pasaje Cav.Ancha,-71.49306115499996,-33.03040106999998
PR-V-184,Parque esq. Camilo Henriquez,-71.63793179999993,-33.02389920599995
PR-V-050,Parque Sur esq. Borde Laguna,-71.57098780999996,-33.14373571099998
PR-A-182,Paul Harris esq. Ignacio Carrera Pinto,-71.36432120699999,-33.06173414299997
PR-A-188,Paul Harris esq. Las Palmas,-71.36202886299998,-33.06179362499995
PR-Q-072,Pdte. Gabriel Gonzalez Videla esq. Los Tilos,-71.43156746799997,-33.05918637099995
PR-P-056,Pedro Aldunate esq. Bellavista,-71.48894201399997,-32.74047770999994
PR-P-014,Pedro Aldunate Solar esq. Cruce La Greda,-71.47792113299994,-32.74828045999993
PR-V-555,Pedro De Ona esq. La Ruda,-71.61855001999999,-33.058783044999984
PR-V-306,Pedro Montt esq. Av. Argentina,-71.60508410899996,-33.04714617199994
PR-V-479,Pedro Montt esq.  Av. Francia,-71.61306121399997,-33.047279550999974
PR-V-487,Pedro Montt esq. Edwards,-71.61901858699997,-33.04653763699997
PR-V-493,Pedro Montt esq. Freire,-71.61439780799998,-33.04708478599997
PR-V-484,Pedro Montt esq. Freire,-71.61541094799998,-33.04708429699997
PR-V-485,Pedro Montt esq. Las Heras,-71.61681108699997,-33.04685770999998
PR-V-486,Pedro Montt esq. Las Heras,-71.61744767299996,-33.04686387499993
PR-V-483,Pedro Montt esq. Morris,-71.60934054899997,-33.04733855099994
PR-V-478,Pedro Montt esq. San Ignacio,-71.61179640999995,-33.04726333699995
PR-V-477,Pedro Montt esq. Simon Bolivar,-71.61011672299998,-33.047408264999945
PR-V-492,Pedro Montt esq. Uruguay,-71.60836469299994,-33.04745451699995
PR-V-491,Pedro Montt esq. Uruguay,-71.60793955099996,-33.04736789499998
PR-V-537,Pelle esq. Av. Espana,-71.58997651899995,-33.03334836399995
PR-V-135,Piedra Laja esq. Granito,-71.65229151799997,-33.054064807999964
PR-P-050,Piloto Moraga esq. Vicuña,-71.52729780399994,-32.79651831599995
PR-V-532,Placeres esq. Matta,-71.59314100199998,-33.03603309299996
PR-V-529,Placeres esq. San Guillermo,-71.59450548599995,-33.036512321999965
PR-V-530,Placeres esq. San Luis,-71.59450010599994,-33.03651040899996
PF-086,Plaza Costanera Altamirano,-71.64179617899998,-33.01961849399993
PF-046,Plaza Cristóbal Colón,-71.57029651899995,-33.122986708999974
PF-011,Plaza Lago Peñuelas,-71.56420484999995,-33.113274100999945
PR-M-113,Plaza Miraflores esq. 1 Norte,-71.53141218399998,-33.03129932999997
PR-M-139,Plaza Miraflores esq. Las Encinas,-71.53045639999993,-33.031742968999936
PF-075,Plaza Rubén Darío Ote.,-71.63722740999998,-33.019581624999944
PF-085,Plaza Rubén Darío Pte.,-71.63654895499997,-33.02015989999995
PF-079,Plaza Sotomayor,-71.62899375799998,-33.03868553199993
PR-M-539,Plaza Sucre esq. Av. Valparaiso,-71.55186959899999,-33.02556247299998
PR-M-538,Plaza Sucre esq. Viana,-71.55242161299998,-33.02567937699996
PR-V-236,Plazuela San Francisco esq. Clave,-71.63312552999997,-33.03810192499998
PR-Q-073,Pluton esq. Geminis,-71.42779055599993,-33.061055410999984
PR-V-020,Pocuro esq. Tucapel,-71.60659458399994,-33.054572502999974
PF-023,Portugal con Martínez Cruz,-71.55064184499997,-33.11729587899998
PR-A-143,Porvenir Sur esq. Huanhuali,-71.38547850299994,-33.059439957999984
PR-A-105,Porvenir Sur esq. Manuel Rojas,-71.38773709399999,-33.057780657999956
PR-A-144,Porvenir Sur esq. Maria Mercedes,-71.38129680299994,-33.06003084399998
PR-A-171,Porvenir Sur esq. Maria Mercedes,-71.38113828099995,-33.06009582199994
PR-V-538,Prat esq. Urriola,-71.62671408099999,-33.040587796999944
PR-V-539,Prat esq. Urriola,-71.62770764599998,-33.04004573499998
PF-007,Primera del Sur con Duodécima,-71.56208922499997,-33.11601933299994
PF-026,Primera del Sur con Duodécima,-71.56127409099997,-33.11600220999998
PF-006,Primera del Sur con Novena,-71.56560385499995,-33.11572750399995
PR-V-030,Primera Del Sur esq. Segunda,-71.57378422699998,-33.11506246299996
PF-090,Puente Los Acantos,-71.57681247599999,-33.11484412699997
PR-V-164,Quebrada Verde esq. Av. Pacifico,-71.64123587799997,-33.033567267999956
PR-V-163,Quebrada Verde esq. Guampicol,-71.64224186899997,-33.03489038099997
PR-V-235,Quebrada Verde esq. Soldado Barrera,-71.64052985699993,-33.037851391999936
PR-V-159,Quebrada Verde esq. Vigia,-71.63965659799999,-33.03251124399998
PR-V-156,Quebrada Verde esq. Vista Hermosa,-71.63776488799994,-33.03108911399994
PR-Q-040,Quidora esq. Arauco,-71.46166772299995,-33.05674614399993
PR-M-578,Quillota esq. 20 Norte,-71.53583014399999,-33.00760748799996
PR-M-598,Quillota esq. 20 Norte,-71.53558689999994,-33.00702193999996
PR-M-276,Quillota esq. 2 Norte,-71.54762055999998,-33.022307171999955
PR-M-282,Quillota esq. 4 Norte,-71.54680104999994,-33.019336117999956
PR-M-277,Quillota esq. 6 Norte,-71.54600039799993,-33.01736704799998
PR-M-283,Quillota esq. 8 Norte,-71.54481874599998,-33.01579795899994
PR-M-544,Quillota esq. Arlegui,-71.54900574899995,-33.02474512699996
PR-M-534,Quillota esq. Av. Valparaiso,-71.54912372099994,-33.02530622399996
PR-M-599,Quillota esq. Lidia,-71.53678822799998,-33.00815200399995
PR-M-65,Quillota esq. Plath,-71.53862570299998,-33.00908486399993
PR-C-095,R64 esq. Bitumix,-71.45989144799995,-32.93218723999996
PR-L-078,R64 esq. Copec,-71.42478235999994,-32.92812624099997
PR-C-096,R64 esq. Cruce Fuerte Aguayo,-71.44981380599995,-32.93164103899994
PR-L-079,R64 esq. Enlace Tabolango,-71.36914681799993,-32.92887741499993
PR-C-100,R64 esq. F190,-71.43819661599997,-32.93188965799993
PR-L-080,R64 esq. Lomas De Tabolango,-71.34809556899995,-32.93454388899994
PR-L-086,R64 esq. Petrobras,-71.36215761599993,-32.93069207499997
PR-C-098,R64 esq. Villa Independencia,-71.44396751899995,-32.93329083399993
PR-A-78,Rafael Fabres esq. Malaquita,-71.39519159599996,-33.03927846999994
PR-A-77,Rafael Fabres esq. Puerto Marino Vi,-71.39774984699994,-33.039037803999975
PR-V-384,Ramaditas esq. Cesar Cantu,-71.59761731199995,-33.056735368999966
PR-V-386,Ramaditas esq. Colo Colo,-71.59627532299999,-33.05857037299995
PR-V-387,Ramaditas esq. Esmeralda,-71.59568784899994,-33.06075567499994
PR-V-390,Ramaditas esq. Esmeralda,-71.59584521399995,-33.060805406999975
PR-V-383,Ramaditas esq. Federico Costa,-71.59925137999994,-33.055973205999976
PR-V-372,Ramaditas esq. Hurtado,-71.59675750299994,-33.057553310999936
PR-V-385,Ramaditas esq. Hurtado,-71.59657455899998,-33.05813272399996
PR-V-371,Ramaditas esq. Hurtado,-71.59681085899996,-33.05719172599993
PR-Q-144,Ramon Angel Jara esq. Georgina,-71.40139782199998,-33.049915960999954
PR-Q-113,Ramon Angel Jara esq. Rio Cachapoal,-71.40255076799997,-33.06136607199994
PR-V-168,Ramon Cordero esq. Coronel Larrain,-71.64628199299995,-33.032915629999934
PR-V-161,Ramon Cordero esq. Guillermo Plummer,-71.64892280299995,-33.03206067899998
PR-V-152,Ramon Cordero esq. Pacifico,-71.65040436699996,-33.03113825899993
PR-Q-092,Ramon Freire esq. Baden Powell,-71.41798941199994,-33.04455010199996
PR-Q-061,Ramon Freire esq. Manuel Antonio Matta,-71.43472319799997,-33.04354112599998
PR-Q-059,Ramon Freire esq. Variante Las Rosas,-71.42767386799994,-33.042355887999975
PR-V-232,Raque esq. De La Costa,-71.65482048399997,-33.03636960499995
PR-M-300,R Astudilo esq. Lincoln,-71.53886421799996,-33.04740938599997
PR-M-296,R Astudilo esq. Llifen,-71.53639639299996,-33.05365163699997
PR-M-301,R Astudilo esq. O'Higgins,-71.53925035299994,-33.046635368999944
PR-M-270,R Astudilo esq. Voipire,-71.53800009699995,-33.05073188699998
PR-V-233,Reque esq. Pasaje Peatonal Sol,-71.65383491499995,-33.03482188099997
PR-C-099,R F190 esq. Colmo,-71.44372088099993,-32.921317202999944
PR-Q-049,Ricardo Cumming esq. Pablo Neruda,-71.44116710099996,-33.05695884199997
PR-M-343,Rio Alvarez esq. Isla Carmen,-71.53292040699995,-33.058171270999935
PR-M-272,Rio Alvarez esq. Rio Bajo,-71.53323043199998,-33.06034435699996
PR-M-273,Rio Aysen esq. Lago Condor,-71.53232751499996,-33.055454476999955
PR-M-269,Rio Aysen esq. Rio Alvarez,-71.53388667099995,-33.05676217699994
PR-M-429,Rio Calbuco esq. Yumbel,-71.49884156399997,-33.032375731999934
PR-M-335,Rio Manso esq. Rio Alvarez,-71.53494785399994,-33.06187737399995
PR-M-338,Rio San Pedro esq. Isla De Pascua,-71.53802936499994,-33.05674121799996
PR-M-334,Rio San Pedro esq. Isla De Pascua,-71.53740823399994,-33.06057605799998
PR-M-257,Rio San Pedro esq. Rio Allipen,-71.53796359199998,-33.057942888999946
PR-L-100,Riquelme esq. Urmeneta,-71.27485460799994,-32.98528419599995
PR-A-132,Rodolfo Galleguillos esq. San Juan,-71.39047256699996,-33.051760006999984
PR-M-384,Rodriguez esq. Camino Real,-71.57853320299995,-33.032969960999935
PR-M-345,Rogelio Astudillo esq. El Violin,-71.53875780299995,-33.04800193999995
PR-M-392,Rogelio Astudillo esq. Gabriela Mistral,-71.54045409499997,-33.04558179399993
PR-M-391,Rogelio Astudillo esq. Gabriela Mistral,-71.53957881599996,-33.04577709299997
PR-M-402,Rogelio Astudillo esq. Galvarino,-71.54036406699998,-33.04342853099996
PR-M-336,Rogelio Astudillo esq. Lago Ellis,-71.53525117299995,-33.05531102499998
PR-M-348,Rogelio Astudillo esq. Millapen,-71.53679104299994,-33.05187590999998
PR-M-386,Rogelio Astudillo esq. Ohiggins,-71.53901777199997,-33.04649949999998
PR-M-403,Rogelio Astudillo esq. San Miguel,-71.54109431599994,-33.04271512499997
PR-M-368,Rogelio Astudillo esq. Villacura,-71.53852915699997,-33.04919798999998
PF-002,Rotonda Llanos de Curauma Ote.,-71.57217490799997,-33.12424395399995
PF-017,Rotonda Llanos de Curauma Pte.,-71.57212648799998,-33.12464296799993
PF-037,Rotonda Tupungato,-71.55964355599997,-33.13468731299997
PR-P-031,Ruta 210 Km 4 esq. Avenida Estadio Norte,-71.50039162099995,-32.79932957799997
PR-P-032,Ruta 210 Km 4 esq. Avenida Estadio Sur,-71.50030304699999,-32.79942359599994
PR-P-060,Ruta 30-F esq. Calle Las Vegas,-71.50401214499993,-32.919067050999956
PR-P-052,Ruta 30-F esq. Calle Mantagua Oriente,-71.49317278599995,-32.87533152599997
PR-P-051,Ruta 30-F esq. Calle Mantagua Poniente,-71.49327657599997,-32.87529953999996
PR-P-048,Ruta 30-F esq. Camino Dumuño (Mantagua Oriente),-71.49056945699994,-32.86575504599995
PR-P-049,Ruta 30-F esq. Camino Dumuño (Mantagua Poniente),-71.49042638599997,-32.865420797999946
PR-P-073,Ruta 30-F esq. Camino Los Morros Norte,-71.44961152399998,-32.731465035999975
PR-P-053,Ruta 30-F esq. Camino Los Morros Sur,-71.45010949699997,-32.73182147799997
PR-P-005,Ruta 30-F esq. Campomar 4 Oriente,-71.47967708099998,-32.822178847999965
PR-P-006,Ruta 30-F esq. Campomar 4 Poniente,-71.47981089199999,-32.82219253599993
PR-P-008,Ruta 30-F esq. Ciudad Abierta Oriente,-71.50549487999996,-32.89212803299995
PR-P-009,Ruta 30-F esq. Ciudad Abierta Poniente,-71.50560122499996,-32.892117766999945
PR-P-011,Ruta 30-F esq. Codelco Oriente,-71.48052990899998,-32.76343914399996
PR-P-010,Ruta 30-F esq. Codelco Poniente,-71.48188073899996,-32.76446517699998
PR-P-019,Ruta 30-F esq. Empresa Champiñones Oriente,-71.49385803199993,-32.90831913899996
PR-P-020,Ruta 30-F esq. Empresa Champiñones Poniente,-71.49398814899996,-32.90801531799997
PR-P-023,Ruta 30-F esq. Escuela La Greda Poniente,-71.46110168699994,-32.737295132999975
PR-P-054,Ruta 30-F esq. Juan Manuel Ureta,-71.44530978599994,-32.73063799399995
PR-P-035,Ruta 30-F esq. Las Gaviotas,-71.49505664899993,-32.912380000999974
PR-P-034,Ruta 30-F esq. Las Salinas (La Greda Oriente),-71.47770204499994,-32.74906663499996
PR-P-033,Ruta 30-F esq. Las Salinas (La Greda Oriente),-71.47734114599996,-32.74891529299998
PR-P-074,Ruta 30-F esq. Latorre (Shell),-71.41718387099996,-32.72389349499997
